kp_dis,kp_chg,fuel,dev
10.0,0.01,35.1752020402475,0.6218701443967856
10.0,0.27263157894736845,35.182484533161514,0.6032052197318949
10.0,0.5352631578947369,35.20017317733851,0.5894036141095071
10.0,0.7978947368421053,35.207581200971845,0.5776854173363488
10.0,1.0605263157894738,35.20378051771642,0.5696248945003979
10.0,1.3231578947368423,35.20192123093049,0.5516038232437515
10.0,1.5857894736842106,35.20096218777535,0.5423369278464651
10.0,1.848421052631579,35.20093117987803,0.5346439258024915
10.0,2.1110526315789473,35.201401631262826,0.5300043862728643
10.0,2.373684210526316,35.200814675890086,0.5221848004056673
10.0,2.6363157894736844,35.20032850826737,0.5148467970931936
10.0,2.8989473684210525,35.20071529649517,0.5085073656552974
10.0,3.161578947368421,35.1998601200466,0.4970139911607885
10.0,3.4242105263157896,35.20060595734962,0.48948848116125987
10.0,3.6868421052631577,35.19908203966296,0.47745314455144294
10.0,3.9494736842105262,35.19764874247201,0.46634085757459864
10.0,4.212105263157895,35.19619730199259,0.4562203990587599
10.0,4.474736842105263,35.19529103603564,0.4461410931284271
10.0,4.737368421052632,35.19524275881455,0.44072605076730387
10.0,5.0,35.1958165567811,0.43467223211201
11.052631578947368,0.01,35.158890614526115,0.5162109933166903
11.052631578947368,0.27263157894736845,35.166104730517965,0.5081692675926952
11.052631578947368,0.5352631578947369,35.18033883472459,0.49454145591554255
11.052631578947368,0.7978947368421053,35.18863160494888,0.4748425964174685
11.052631578947368,1.0605263157894738,35.186354087766375,0.4651812674491218
11.052631578947368,1.3231578947368423,35.18771638027742,0.4602355047894191
11.052631578947368,1.5857894736842106,35.186133125256255,0.4459838619399359
11.052631578947368,1.848421052631579,35.18577902220612,0.43623832119054073
11.052631578947368,2.1110526315789473,35.18656238123042,0.433198562756687
11.052631578947368,2.373684210526316,35.18627491524305,0.4235564964573335
11.052631578947368,2.6363157894736844,35.18706282998976,0.42245803701812523
11.052631578947368,2.8989473684210525,35.18703496871064,0.41988328738140623
11.052631578947368,3.161578947368421,35.18676964337183,0.41114835489484136
11.052631578947368,3.4242105263157896,35.18770974703638,0.4065184441788605
11.052631578947368,3.6868421052631577,35.18643016347898,0.39952427855055594
11.052631578947368,3.9494736842105262,35.185460878434675,0.39144678606397587
11.052631578947368,4.212105263157895,35.18481725155862,0.38337600718225673
11.052631578947368,4.474736842105263,35.18632070512977,0.38236458976530496
11.052631578947368,4.737368421052632,35.18554675228227,0.37480500045236065
11.052631578947368,5.0,35.18579049967023,0.37259702613132717
12.105263157894736,0.01,35.143426050066566,0.4270526629912452
12.105263157894736,0.27263157894736845,35.14819699112037,0.42121924230470453
12.105263157894736,0.5352631578947369,35.16423345038945,0.40426970670881524
12.105263157894736,0.7978947368421053,35.17162795824634,0.38768030105513773
12.105263157894736,1.0605263157894738,35.172785503381014,0.3791270147479042
12.105263157894736,1.3231578947368423,35.17202279666682,0.3670287232872438
12.105263157894736,1.5857894736842106,35.173334663916165,0.3657880180203077
12.105263157894736,1.848421052631579,35.17360224834397,0.3590379882278172
12.105263157894736,2.1110526315789473,35.17276432083111,0.3480987677604408
12.105263157894736,2.373684210526316,35.173793697709314,0.3458514942719204
12.105263157894736,2.6363157894736844,35.17283742564872,0.33513823542726806
12.105263157894736,2.8989473684210525,35.1728779531418,0.3323942321164175
12.105263157894736,3.161578947368421,35.174452642040436,0.32957689033376036
12.105263157894736,3.4242105263157896,35.17462917535026,0.3263410289847446
12.105263157894736,3.6868421052631577,35.17377869887312,0.31949758019640395
12.105263157894736,3.9494736842105262,35.174016827856164,0.31864375278652934
12.105263157894736,4.212105263157895,35.17546824624161,0.31882036172793393
12.105263157894736,4.474736842105263,35.175364032698454,0.31541459702294494
12.105263157894736,4.737368421052632,35.17564853736593,0.31238450000737883
12.105263157894736,5.0,35.17610832891157,0.3120039464394653
13.157894736842106,0.01,35.128246032412754,0.3402233693006296
13.157894736842106,0.27263157894736845,35.131160153193655,0.3326916266046309
13.157894736842106,0.5352631578947369,35.14929004606492,0.3208965939633379
13.157894736842106,0.7978947368421053,35.15428226494029,0.305824654214204
13.157894736842106,1.0605263157894738,35.158895021519335,0.30389547082689816
13.157894736842106,1.3231578947368423,35.160279998328704,0.2978122725031729
13.157894736842106,1.5857894736842106,35.160013892206656,0.2896427338242358
13.157894736842106,1.848421052631579,35.1618733706534,0.28591706290755914
13.157894736842106,2.1110526315789473,35.16106756623295,0.27718582994572527
13.157894736842106,2.373684210526316,35.16156177383366,0.2754177558029647
13.157894736842106,2.6363157894736844,35.1636095450276,0.2726802130858408
13.157894736842106,2.8989473684210525,35.16381265816541,0.26986118974791085
13.157894736842106,3.161578947368421,35.165470231747776,0.2674048149246544
13.157894736842106,3.4242105263157896,35.16446592755833,0.26014895678136973
13.157894736842106,3.6868421052631577,35.16520474174781,0.2578404641903176
13.157894736842106,3.9494736842105262,35.165261767705815,0.25635299504433995
13.157894736842106,4.212105263157895,35.16545423732607,0.2544281348998201
13.157894736842106,4.474736842105263,35.16725843278439,0.2579242760198386
13.157894736842106,4.737368421052632,35.16704451817914,0.2534231575263779
13.157894736842106,5.0,35.16811139198754,0.2531364286233906
14.210526315789473,0.01,35.114253473717525,0.2530341369179401
14.210526315789473,0.27263157894736845,35.11830934469333,0.25393403403854986
14.210526315789473,0.5352631578947369,35.135824238798584,0.24847687329043744
14.210526315789473,0.7978947368421053,35.14118710879876,0.23996351885717804
14.210526315789473,1.0605263157894738,35.148821291082776,0.23880845036275966
14.210526315789473,1.3231578947368423,35.152396103709364,0.2369002186815905
14.210526315789473,1.5857894736842106,35.15315911111623,0.23187215207146616
14.210526315789473,1.848421052631579,35.153682215169184,0.22684541429713878
14.210526315789473,2.1110526315789473,35.15471742390997,0.2245127379806755
14.210526315789473,2.373684210526316,35.15418852014943,0.2167819082950606
14.210526315789473,2.6363157894736844,35.15579003907564,0.219291856420456
14.210526315789473,2.8989473684210525,35.15547714147597,0.2137943512224849
14.210526315789473,3.161578947368421,35.15667822065175,0.21163039065195122
14.210526315789473,3.4242105263157896,35.15693904277088,0.20789320176316517
14.210526315789473,3.6868421052631577,35.157565207990814,0.20661936370901524
14.210526315789473,3.9494736842105262,35.15795589779983,0.20445489831226737
14.210526315789473,4.212105263157895,35.159761433293305,0.20774815104213085
14.210526315789473,4.474736842105263,35.16141814997248,0.2128395185572396
14.210526315789473,4.737368421052632,35.16236111978382,0.2149154358642824
14.210526315789473,5.0,35.16418742698728,0.2180535182623511
15.263157894736842,0.01,35.10559883299585,0.19701742952747958
15.263157894736842,0.27263157894736845,35.10894057668827,0.19323637602347565
15.263157894736842,0.5352631578947369,35.12453673303254,0.19029404002960382
15.263157894736842,0.7978947368421053,35.13131514565364,0.18471407363965797
15.263157894736842,1.0605263157894738,35.13929628724476,0.1846017435545133
15.263157894736842,1.3231578947368423,35.143974945955755,0.18003790336638126
15.263157894736842,1.5857894736842106,35.1463925321049,0.17875973663947775
15.263157894736842,1.848421052631579,35.148227962667725,0.1798275540084604
15.263157894736842,2.1110526315789473,35.149017461047315,0.17760300343699909
15.263157894736842,2.373684210526316,35.15016362780067,0.17674505042140076
15.263157894736842,2.6363157894736844,35.15099015690617,0.1780459386274913
15.263157894736842,2.8989473684210525,35.15186535667911,0.1789025221748397
15.263157894736842,3.161578947368421,35.15524624819947,0.1848264633032337
15.263157894736842,3.4242105263157896,35.156788133686675,0.18837456621975113
15.263157894736842,3.6868421052631577,35.158241049255416,0.19002703660274678
15.263157894736842,3.9494736842105262,35.159214843219495,0.19129042277774566
15.263157894736842,4.212105263157895,35.15999935164008,0.194707070993827
15.263157894736842,4.474736842105263,35.160000087457895,0.19101982648869198
15.263157894736842,4.737368421052632,35.16166274618375,0.1944763094194668
15.263157894736842,5.0,35.1616332564494,0.19316138587055498
16.315789473684212,0.01,35.09926327334851,0.14898001552305917
16.315789473684212,0.27263157894736845,35.102786729369875,0.14831033808497818
16.315789473684212,0.5352631578947369,35.116245004745586,0.1489034415639745
16.315789473684212,0.7978947368421053,35.12579042881676,0.1444410834812393
16.315789473684212,1.0605263157894738,35.13407694809761,0.14536167598517835
16.315789473684212,1.3231578947368423,35.14168138135235,0.14560310870931348
16.315789473684212,1.5857894736842106,35.14413551680932,0.14441938446482228
16.315789473684212,1.848421052631579,35.14579491769127,0.14322856335451384
16.315789473684212,2.1110526315789473,35.14866082996933,0.14994017472516052
16.315789473684212,2.373684210526316,35.1505680888212,0.15462808578553533
16.315789473684212,2.6363157894736844,35.15188185055871,0.16017950329528796
16.315789473684212,2.8989473684210525,35.15401181872384,0.1654235660991321
16.315789473684212,3.161578947368421,35.15532218136621,0.16407962788115293
16.315789473684212,3.4242105263157896,35.15645022060108,0.16568145650093236
16.315789473684212,3.6868421052631577,35.15786587783874,0.1649911331756071
16.315789473684212,3.9494736842105262,35.15901542004312,0.1683426605710414
16.315789473684212,4.212105263157895,35.16038044020808,0.16919455239089443
16.315789473684212,4.474736842105263,35.161644427602155,0.17279385380986056
16.315789473684212,4.737368421052632,35.16227776485631,0.1744936638147343
16.315789473684212,5.0,35.16300690064176,0.17554071204942678
