kp_dis,kp_chg,fuel,dev
5.0,0.01,27.912345442990347,6.513929524204082
5.0,0.13458333333333333,27.93941119316617,6.482783657047836
5.0,0.25916666666666666,27.94188318765116,6.453404076461322
5.0,0.38375000000000004,27.942864866481834,6.4353336166713735
5.0,0.5083333333333333,27.945466930490568,6.435212000051488
5.0,0.6329166666666667,27.94549649998609,6.428317280509144
5.0,0.7575000000000001,27.94717051003864,6.427179221162094
5.0,0.8820833333333333,27.94853247887593,6.424337868882551
5.0,1.0066666666666666,27.950014055425942,6.4247741625266865
5.0,1.13125,27.951627488253564,6.4236836281095835
5.0,1.2558333333333334,27.95220516797831,6.418604636504305
5.0,1.3804166666666666,27.95319020376683,6.407917724062894
5.0,1.5050000000000001,27.955180421585705,6.4083057711634694
5.0,1.6295833333333334,27.957157326009348,6.408170841299471
5.0,1.7541666666666667,27.958658012478143,6.403547912580349
5.0,1.8787500000000001,27.960448448312537,6.402278443248033
5.0,2.0033333333333334,27.96206465142466,6.4023174489085015
5.0,2.1279166666666667,27.962126867400585,6.393742544535996
5.0,2.2525,27.96374771193001,6.391073961289201
5.0,2.377083333333333,27.965391688834323,6.391111106697384
5.0,2.5016666666666665,27.966547601232403,6.388087501339451
5.0,2.6262499999999998,27.9680756313631,6.387331446540695
5.0,2.750833333333333,27.968618113311823,6.382508937247461
5.0,2.8754166666666667,27.969993454081138,6.379169630043413
5.0,3.0,27.97149953416101,6.380100072721062
5.555555555555555,0.01,27.796562533328828,5.937646111063688
5.555555555555555,0.13458333333333333,27.824011869648935,5.912614547997702
5.555555555555555,0.25916666666666666,27.82732981720866,5.892954567803965
5.555555555555555,0.38375000000000004,27.827454030917373,5.8694254689149625
5.555555555555555,0.5083333333333333,27.82966935638056,5.864265957232834
5.555555555555555,0.6329166666666667,27.830333776902293,5.8586018710944545
5.555555555555555,0.7575000000000001,27.831295228791568,5.8565880629258436
5.555555555555555,0.8820833333333333,27.83254023684626,5.853820963143008
5.555555555555555,1.0066666666666666,27.834063433082765,5.8533041774914025
5.555555555555555,1.13125,27.833845771944965,5.847062477927683
5.555555555555555,1.2558333333333334,27.836223376847265,5.851201925656058
5.555555555555555,1.3804166666666666,27.83859217336645,5.850070695170001
5.555555555555555,1.5050000000000001,27.839129865025082,5.841734267720883
5.555555555555555,1.6295833333333334,27.84012042416479,5.839037803075053
5.555555555555555,1.7541666666666667,27.842022636430407,5.839619345241415
5.555555555555555,1.8787500000000001,27.844391978939008,5.838689367078226
5.555555555555555,2.0033333333333334,27.8459743407934,5.836571464658374
5.555555555555555,2.1279166666666667,27.846309000675955,5.831359871670899
5.555555555555555,2.2525,27.846931256304714,5.829878642984382
5.555555555555555,2.377083333333333,27.850298177526085,5.8355873703240855
5.555555555555555,2.5016666666666665,27.852392689780164,5.8341305564023
5.555555555555555,2.6262499999999998,27.853580610374873,5.833411849400005
5.555555555555555,2.750833333333333,27.854830324337495,5.833132125177343
5.555555555555555,2.8754166666666667,27.856021071743925,5.831501743613343
5.555555555555555,3.0,27.855317766332476,5.819688046668753
6.111111111111111,0.01,27.701176843176277,5.459231010503562
6.111111111111111,0.13458333333333333,27.730883131773542,5.4447317948598695
6.111111111111111,0.25916666666666666,27.73345267854418,5.425795245734727
6.111111111111111,0.38375000000000004,27.732475161327006,5.396804637914471
6.111111111111111,0.5083333333333333,27.73394574666063,5.39171670049437
6.111111111111111,0.6329166666666667,27.736462916506927,5.394670579587735
6.111111111111111,0.7575000000000001,27.73506155251798,5.383520128186642
6.111111111111111,0.8820833333333333,27.737038045625276,5.383032660292425
6.111111111111111,1.0066666666666666,27.73792909047817,5.38020834508216
6.111111111111111,1.13125,27.738222819510927,5.376018326437176
6.111111111111111,1.2558333333333334,27.73965002085337,5.376091527869603
6.111111111111111,1.3804166666666666,27.742463922486145,5.378970228106378
6.111111111111111,1.5050000000000001,27.743878479638674,5.378995600630404
6.111111111111111,1.6295833333333334,27.745111087130546,5.377190624166628
6.111111111111111,1.7541666666666667,27.746556156197574,5.377293518677701
6.111111111111111,1.8787500000000001,27.74783937566214,5.374202064279132
6.111111111111111,2.0033333333333334,27.7512035130063,5.3763536587521195
6.111111111111111,2.1279166666666667,27.75226415329423,5.371883201670352
