kp_dis,kp_chg,fuel,dev,final_soc,soc_err_pct
5.0,9.166666666666668,30.96778243846737,13.953010727288827,0.43953010727288827,13.953010727288827
5.0,5.0,30.889666651528938,14.168425731522921,0.4416842573152292,14.168425731522921
5.0,5.833333333333333,30.895051508361128,14.022644160359032,0.4402264416035903,14.022644160359032
5.0,12.5,31.011359149744074,13.950531222841484,0.4395053122284148,13.950531222841484
5.0,7.5,30.937611977771343,13.965157692220787,0.43965157692220785,13.965157692220787
5.0,8.333333333333334,30.95174490442589,13.954344638188287,0.43954344638188286,13.954344638188287
5.0,13.333333333333334,31.019020209944628,13.950767479364906,0.43950767479364905,13.950767479364906
5.0,14.166666666666668,31.02154815748253,13.950380616448028,0.43950380616448026,13.950380616448028
5.0,10.0,30.98137874040616,13.94980249291457,0.4394980249291457,13.94980249291457
5.0,10.833333333333334,30.99123666491996,13.950418310341256,0.43950418310341255,13.950418310341256
5.0,11.666666666666668,31.00018453500029,13.95311557394931,0.4395311557394931,13.95311557394931
5.0,6.666666666666667,30.917454206723274,13.990103418943317,0.43990103418943316,13.990103418943317
5.0,17.5,31.026090731621583,13.950800504921895,0.43950800504921894,13.950800504921895
5.0,20.0,31.033186861295018,13.950579061393947,0.43950579061393946,13.950579061393947
5.0,15.833333333333334,31.025047626238212,13.94949873410402,0.4394949873410402,13.94949873410402
5.0,15.0,31.024591513129966,13.950202881510766,0.43950202881510764,13.950202881510766
5.0,20.833333333333336,31.035289656120426,13.950534038289831,0.4395053403828983,13.950534038289831
5.0,21.666666666666668,31.037560562788233,13.950813589490968,0.43950813589490967,13.950813589490968
5.0,16.666666666666668,31.025344859014776,13.950042613710156,0.43950042613710155,13.950042613710156
5.0,23.333333333333336,31.040491777714127,13.950574238516221,0.4395057423851622,13.950574238516221
5.0,24.166666666666668,31.040742196495408,13.950828581756857,0.43950828581756857,13.950828581756857
5.0,19.166666666666668,31.030685885479624,13.950152116533937,0.43950152116533936,13.950152116533937
5.0,18.333333333333336,31.02777364132834,13.950366012366633,0.4395036601236663,13.950366012366633
5.0,22.5,31.039111932275436,13.950762479203371,0.4395076247920337,13.950762479203371
6.440677966101695,5.833333333333333,30.2874941699383,11.236306073867214,0.4123630607386721,11.236306073867214
6.440677966101695,5.0,30.285939951840547,11.262552673104388,0.41262552673104386,11.262552673104388
6.440677966101695,9.166666666666668,30.34022707212237,11.040282858856843,0.4104028285885684,11.040282858856843
5.0,25.0,31.04112087946661,13.950377575892647,0.43950377575892646,13.950377575892647
6.440677966101695,7.5,30.306898551838866,11.096804881680711,0.4109680488168071,11.096804881680711
6.440677966101695,6.666666666666667,30.29607357512574,11.188140797934382,0.4118814079793438,11.188140797934382
6.440677966101695,10.0,30.353537612540606,11.027452290916628,0.4102745229091663,11.027452290916628
6.440677966101695,8.333333333333334,30.322427366475708,11.054231261360925,0.41054231261360924,11.054231261360925
6.440677966101695,10.833333333333334,30.369858541304417,11.020910443647452,0.4102091044364745,11.020910443647452
